severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MAJOR	2026-06-25T19:40:56+0000		352.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java, textRange={startLine=312.0, endLine=312.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=352.0, endLine=352.0, startOffset=16.0, endOffset=19.0}	20min	AZ8ATP4FL918jjhl3ePN	80d5b17efc16ace990c07580fc3e85eb	OPEN
MAJOR	2026-06-25T19:40:56+0000		401.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java, textRange={startLine=378.0, endLine=378.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=401.0, endLine=401.0, startOffset=12.0, endOffset=15.0}	20min	AZ8ATP4FL918jjhl3ePO	80d5b17efc16ace990c07580fc3e85eb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		447.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	8min		"Define a constant instead of duplicating this literal ""unknown"" 3 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java, textRange={startLine=447.0, endLine=447.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java, textRange={startLine=450.0, endLine=450.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/DocumentoPersonalService.java, textRange={startLine=453.0, endLine=453.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=447.0, endLine=447.0, startOffset=46.0, endOffset=55.0}	8min	AZ8ATP4FL918jjhl3ePI	104000ffbad61eed6f595e196b930ee2	OPEN
CRITICAL	2026-06-25T19:40:56+0000		127.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	14min		"Define a constant instead of duplicating this literal ""Pedido no encontrado con ID: "" 6 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=127.0, endLine=127.0, startOffset=65.0, endOffset=96.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=159.0, endLine=159.0, startOffset=65.0, endOffset=96.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=196.0, endLine=196.0, startOffset=65.0, endOffset=96.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=224.0, endLine=224.0, startOffset=65.0, endOffset=96.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=254.0, endLine=254.0, startOffset=65.0, endOffset=96.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=284.0, endLine=284.0, startOffset=65.0, endOffset=96.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=127.0, endLine=127.0, startOffset=65.0, endOffset=96.0}	14min	AZ8ATP2_L918jjhl3eM5	063f58ea7837b76191e0f720916c6736	OPEN
MINOR	2026-06-25T19:40:56+0000		161.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java		MAIN	{startLine=161.0, endLine=161.0, startOffset=8.0, endOffset=21.0}	15min	AZ8ATP2_L918jjhl3eNH	bb266ace89ebd985ca4f334041ea05d2	OPEN
MAJOR	2026-06-25T19:40:56+0000		227.0	chat02jselvis@gmail.com	java:S112	backend-astramaco	20min		Define and throw a dedicated exception instead of using a generic one.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java		MAIN	{startLine=227.0, endLine=227.0, startOffset=22.0, endOffset=38.0}	20min	AZ8ATP2_L918jjhl3eM1	ecef402426008541e42778044ca4fd3e	OPEN
MAJOR	2026-06-25T19:40:56+0000		257.0	chat02jselvis@gmail.com	java:S112	backend-astramaco	20min		Define and throw a dedicated exception instead of using a generic one.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java		MAIN	{startLine=257.0, endLine=257.0, startOffset=22.0, endOffset=38.0}	20min	AZ8ATP2_L918jjhl3eM2	3f0832c290b7b5b4b910a4f0afe4a5b7	OPEN
MINOR	2026-06-25T19:40:56+0000		304.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java		MAIN	{startLine=304.0, endLine=304.0, startOffset=61.0, endOffset=74.0}	15min	AZ8ATP2_L918jjhl3eNI	71ab93f445ccdc1511afccf0ce089d60	OPEN
MINOR	2026-06-25T19:40:56+0000		310.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Transportista""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java		MAIN	{startLine=310.0, endLine=310.0, startOffset=66.0, endOffset=79.0}	15min	AZ8ATP2_L918jjhl3eNJ	951502ef3bb3b069e1012261d144196b	OPEN
CRITICAL	2026-06-25T19:40:56+0000		341.0	chat02jselvis@gmail.com	java:S3776	backend-astramaco	9min		Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"brain-overload / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=350.0, endLine=350.0, startOffset=12.0, endOffset=14.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=354.0, endLine=354.0, startOffset=88.0, endOffset=89.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=355.0, endLine=355.0, startOffset=76.0, endOffset=77.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=359.0, endLine=359.0, startOffset=72.0, endOffset=73.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=377.0, endLine=377.0, startOffset=18.0, endOffset=23.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=382.0, endLine=382.0, startOffset=12.0, endOffset=14.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=386.0, endLine=386.0, startOffset=85.0, endOffset=86.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=387.0, endLine=387.0, startOffset=73.0, endOffset=74.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=391.0, endLine=391.0, startOffset=69.0, endOffset=70.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=409.0, endLine=409.0, startOffset=18.0, endOffset=23.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=416.0, endLine=416.0, startOffset=10.0, endOffset=15.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=341.0, endLine=341.0, startOffset=17.0, endOffset=30.0}	9min	AZ8ATP2_L918jjhl3eNK	1ae522945908f0ec529b8f7d88385756	OPEN
MAJOR	2026-06-25T19:40:56+0000		341.0	chat02jselvis@gmail.com	java:S1172	backend-astramaco	5min		"Remove this unused method parameter ""observacion""."	2026-06-25T11:58:36+0000	CODE_SMELL	true	"cert / unused / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java		MAIN	{startLine=341.0, endLine=341.0, startOffset=100.0, endOffset=111.0}	5min	AZ8ATP2_L918jjhl3eNL	1ae522945908f0ec529b8f7d88385756	OPEN
MAJOR	2026-06-25T19:40:56+0000		361.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=342.0, endLine=342.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=361.0, endLine=361.0, startOffset=16.0, endOffset=19.0}	20min	AZ8ATP2_L918jjhl3eND	80d5b17efc16ace990c07580fc3e85eb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		364.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""clienteNombre"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=364.0, endLine=364.0, startOffset=31.0, endOffset=46.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=396.0, endLine=396.0, startOffset=31.0, endOffset=46.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=455.0, endLine=455.0, startOffset=27.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=470.0, endLine=470.0, startOffset=27.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=364.0, endLine=364.0, startOffset=31.0, endOffset=46.0}	10min	AZ8ATP2_L918jjhl3eNA	09f685e19f2b24e7f76e28668e9dfe4b	OPEN
CRITICAL	2026-06-25T19:40:56+0000		365.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""clienteTelefono"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=365.0, endLine=365.0, startOffset=31.0, endOffset=48.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=397.0, endLine=397.0, startOffset=31.0, endOffset=48.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=456.0, endLine=456.0, startOffset=27.0, endOffset=44.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=471.0, endLine=471.0, startOffset=27.0, endOffset=44.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=365.0, endLine=365.0, startOffset=31.0, endOffset=48.0}	10min	AZ8ATP2_L918jjhl3eM4	f0770f09654a1e7b57725478f17a95d8	OPEN
CRITICAL	2026-06-25T19:40:56+0000		366.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""direccionEnvio"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=366.0, endLine=366.0, startOffset=31.0, endOffset=47.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=398.0, endLine=398.0, startOffset=31.0, endOffset=47.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=457.0, endLine=457.0, startOffset=27.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=472.0, endLine=472.0, startOffset=27.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=366.0, endLine=366.0, startOffset=31.0, endOffset=47.0}	10min	AZ8ATP2_L918jjhl3eNC	fb89da2a2a3410618b10c762de659819	OPEN
CRITICAL	2026-06-25T19:40:56+0000		367.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""tipoTransporte"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=367.0, endLine=367.0, startOffset=31.0, endOffset=47.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=399.0, endLine=399.0, startOffset=31.0, endOffset=47.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=458.0, endLine=458.0, startOffset=27.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=473.0, endLine=473.0, startOffset=27.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=367.0, endLine=367.0, startOffset=31.0, endOffset=47.0}	10min	AZ8ATP2_L918jjhl3eM8	1679b2f33457c402bb7488dca2c0a0ca	OPEN
CRITICAL	2026-06-25T19:40:56+0000		368.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""material"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=368.0, endLine=368.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=400.0, endLine=400.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=459.0, endLine=459.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=474.0, endLine=474.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=368.0, endLine=368.0, startOffset=31.0, endOffset=41.0}	10min	AZ8ATP2_L918jjhl3eNB	c41d3889f523d61e77775da0fa08c3fd	OPEN
CRITICAL	2026-06-25T19:40:56+0000		369.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""cantidad"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=369.0, endLine=369.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=401.0, endLine=401.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=460.0, endLine=460.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=475.0, endLine=475.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=369.0, endLine=369.0, startOffset=31.0, endOffset=41.0}	10min	AZ8ATP2_L918jjhl3eM7	e617d734f2d89b5dd41ebb67cbcadaf9	OPEN
CRITICAL	2026-06-25T19:40:56+0000		370.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""montoTotal"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=370.0, endLine=370.0, startOffset=31.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=402.0, endLine=402.0, startOffset=31.0, endOffset=43.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=461.0, endLine=461.0, startOffset=27.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=476.0, endLine=476.0, startOffset=27.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=370.0, endLine=370.0, startOffset=31.0, endOffset=43.0}	10min	AZ8ATP2_L918jjhl3eM9	618cb1bdd698e8f84f9d734ea8261dbb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		371.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""adelanto"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=371.0, endLine=371.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=403.0, endLine=403.0, startOffset=31.0, endOffset=41.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=462.0, endLine=462.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=477.0, endLine=477.0, startOffset=27.0, endOffset=37.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=371.0, endLine=371.0, startOffset=31.0, endOffset=41.0}	10min	AZ8ATP2_L918jjhl3eM-	eb5a7f7de318def7716e6ec110f23f9a	OPEN
CRITICAL	2026-06-25T19:40:56+0000		372.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""estado"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=372.0, endLine=372.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=404.0, endLine=404.0, startOffset=31.0, endOffset=39.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=463.0, endLine=463.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=478.0, endLine=478.0, startOffset=27.0, endOffset=35.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=372.0, endLine=372.0, startOffset=31.0, endOffset=39.0}	10min	AZ8ATP2_L918jjhl3eM3	06735ba25d998d9d4c2c8851fb58bc77	OPEN
CRITICAL	2026-06-25T19:40:56+0000		373.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	10min		"Define a constant instead of duplicating this literal ""createdAt"" 4 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=373.0, endLine=373.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=405.0, endLine=405.0, startOffset=31.0, endOffset=42.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=464.0, endLine=464.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=479.0, endLine=479.0, startOffset=27.0, endOffset=38.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=373.0, endLine=373.0, startOffset=31.0, endOffset=42.0}	10min	AZ8ATP2_L918jjhl3eM6	cd018803b1e3cb7a7d1765bee307beba	OPEN
MAJOR	2026-06-25T19:40:56+0000		393.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=342.0, endLine=342.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=393.0, endLine=393.0, startOffset=16.0, endOffset=19.0}	20min	AZ8ATP2_L918jjhl3eNE	80d5b17efc16ace990c07580fc3e85eb	OPEN
MAJOR	2026-06-25T19:40:56+0000		452.0	chat02jselvis@gmail.com	java:S1141	backend-astramaco	20min		Extract this nested try block into a separate method.	2026-06-25T11:58:36+0000	CODE_SMELL	false	"confusing / error-handling / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=422.0, endLine=422.0, startOffset=8.0, endOffset=11.0}, msg=Nesting + 1, msgFormattings=[]}]} / "	MAIN	{startLine=452.0, endLine=452.0, startOffset=12.0, endOffset=15.0}	20min	AZ8ATP2_L918jjhl3eNF	80d5b17efc16ace990c07580fc3e85eb	OPEN
CRITICAL	2026-06-25T19:40:56+0000		506.0	chat02jselvis@gmail.com	java:S1192	backend-astramaco	8min		"Define a constant instead of duplicating this literal ""unknown"" 3 times."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"design / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java	"{locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=506.0, endLine=506.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=509.0, endLine=509.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=backend-astramaco:src/main/java/com/example/backendastramaco/service/PedidoService.java, textRange={startLine=512.0, endLine=512.0, startOffset=46.0, endOffset=55.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=506.0, endLine=506.0, startOffset=46.0, endOffset=55.0}	8min	AZ8ATP2_L918jjhl3eM_	104000ffbad61eed6f595e196b930ee2	OPEN
MINOR	2026-06-25T19:40:56+0000		59.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=59.0, endLine=59.0, startOffset=8.0, endOffset=15.0}	15min	AZ8ATP3RL918jjhl3eNe	7a00565f00a590e986a0920f0c5d3a1b	OPEN
MINOR	2026-06-25T19:40:56+0000		59.0	chat02jselvis@gmail.com	java:S1874	backend-astramaco	15min		"Remove this use of ""Usuario""; it is deprecated."	2026-06-25T11:58:36+0000	CODE_SMELL	false	"cert / cwe / obsolete / "	backend-astramaco:src/main/java/com/example/backendastramaco/service/TransportistaService.java		MAIN	{startLine=59.0, endLine=59.0, startOffset=30.0, endOffset=37.0}	15min	AZ8ATP3RL918jjhl3eNf	7a00565f00a590e986a0920f0c5d3a1b	OPEN
